EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
1739349;0;GR;3901;Chur;Rätusstrasse;40;7000;0;Chur;2759011.661;1190638.465;de
1739350;0;GR;3901;Chur;Triststrasse;8;7000;0;Chur;2757714.694;1190288.96;de
1739351;0;GR;3901;Chur;Triststrasse;18;7000;0;Chur;2757669.324;1190199.161;de
1739352;0;GR;3901;Chur;Weisshornweg;3;7000;0;Chur;2759103.795;1190832.547;de
1739353;0;GR;3901;Chur;Weisshornweg;4;7000;0;Chur;2759081.842;1190810.929;de
1739354;0;GR;3901;Chur;Triststrasse;12;7000;0;Chur;2757760.127;1190280.3;de
1739355;0;GR;3901;Chur;Bolettastrasse;1;7000;0;Chur;2758770.135;1190579.645;de
1739356;0;GR;3901;Chur;Bolettastrasse;5;7000;0;Chur;2758768.073;1190602.19;de
1739357;0;GR;3901;Chur;Bolettastrasse;7;7000;0;Chur;2758715.73;1190636.017;de
1739358;0;GR;3901;Chur;Bolettastrasse;9;7000;0;Chur;2758697.309;1190637.971;de
1739359;0;GR;3901;Chur;Bolettastrasse;11;7000;0;Chur;2758761.822;1190636.635;de
1739360;0;GR;3901;Chur;Bolettastrasse;15;7000;0;Chur;2758758.706;1190657.551;de
1739361;0;GR;3901;Chur;Bolettastrasse;21;7000;0;Chur;2758722.716;1190699.34;de
1739362;0;GR;3901;Chur;Bolettastrasse;23;7000;0;Chur;2758704.168;1190701.913;de
1739363;0;GR;3901;Chur;Bolettastrasse;25;7000;0;Chur;2758756.245;1190689.029;de
1739364;0;GR;3901;Chur;Bolettastrasse;27;7000;0;Chur;2758756.037;1190708.355;de
1739365;0;GR;3901;Chur;Bolettastrasse;31;7000;0;Chur;2758750.205;1190735.501;de
1739367;0;GR;3901;Chur;Salvatorenstrasse;33;7000;0;Chur;2758765.145;1190781.39;de
1739368;0;GR;3901;Chur;Salvatorenstrasse;35;7000;0;Chur;2758756.37;1190756.163;de
1739369;0;GR;3901;Chur;Salvatorenstrasse;41;7000;0;Chur;2758732.4;1190787.732;de
1739370;0;GR;3901;Chur;Salvatorenstrasse;49;7000;0;Chur;2758719.213;1190729.567;de
1739371;0;GR;3901;Chur;Salvatorenstrasse;51;7000;0;Chur;2758713.91;1190770.833;de
1739372;0;GR;3901;Chur;Salvatorenstrasse;52;7000;0;Chur;2758710.713;1190819.371;de
1739373;0;GR;3901;Chur;Salvatorenstrasse;53;7000;0;Chur;2758709.131;1190798.803;de
1739375;0;GR;3901;Chur;Salvatorenstrasse;58;7000;0;Chur;2758574.031;1190852.697;de
1739377;0;GR;3901;Chur;Salvatorenstrasse;70;7000;0;Chur;2758493.41;1190846.244;de
1739379;0;GR;3901;Chur;Salvatorenstrasse;82;7000;0;Chur;2758448.423;1190892.994;de
1739380;0;GR;3901;Chur;Salvatorenstrasse;88;7000;0;Chur;2758385.905;1190866.23;de
1739381;0;GR;3901;Chur;Salvatorenstrasse;90;7000;0;Chur;2758359.06;1190860.571;de
1739382;0;GR;3901;Chur;Salvatorenstrasse;96;7000;0;Chur;2758293.482;1190842.348;de
1739383;0;GR;3901;Chur;Sägenstrasse;102;7000;0;Chur;2758949.519;1190818.042;de
1739384;0;GR;3901;Chur;Sägenstrasse;104;7000;0;Chur;2758927.592;1190829.666;de
1739385;0;GR;3901;Chur;Sägenstrasse;106;7000;0;Chur;2758950.766;1190853.705;de
1739386;0;GR;3901;Chur;Sägenstrasse;108;7000;0;Chur;2758965.012;1190882.27;de
1739387;0;GR;3901;Chur;Dahliastrasse;1;7000;0;Chur;2758859.004;1190848.696;de
1739388;0;GR;3901;Chur;Dahliastrasse;6;7000;0;Chur;2758899.501;1190866.695;de
1739389;0;GR;3901;Chur;Dahliastrasse;8;7000;0;Chur;2758914.678;1190871.081;de
1739390;0;GR;3901;Chur;Dahliastrasse;9;7000;0;Chur;2758891.454;1190890.969;de
1739391;0;GR;3901;Chur;Dahliastrasse;11;7000;0;Chur;2758897.248;1190918.93;de
1739392;0;GR;3901;Chur;Dahliastrasse;12;7000;0;Chur;2758919.787;1190895.873;de
1739393;0;GR;3901;Chur;Dahliastrasse;14;7000;0;Chur;2758930.991;1190915.87;de
1739394;0;GR;3901;Chur;Dahliastrasse;16;7000;0;Chur;2758907.55;1190931.243;de
1739395;0;GR;3901;Chur;Dahliastrasse;18;7000;0;Chur;2758886.693;1190941.706;de
1739396;0;GR;3901;Chur;Dahliastrasse;19;7000;0;Chur;2758872.488;1190927.797;de
1739397;0;GR;3901;Chur;Kettweg;2;7000;0;Chur;2758817.782;1190886.202;de
1739399;0;GR;3901;Chur;Kettweg;6;7000;0;Chur;2758834.091;1190913.607;de
1739400;0;GR;3901;Chur;Kettweg;8;7000;0;Chur;2758846.974;1190926.426;de
1739401;0;GR;3901;Chur;Kettweg;12;7000;0;Chur;2758849.948;1190940.276;de
1739404;0;GR;3901;Chur;Bündtestrasse;4;7000;0;Chur;2758680.426;1190908.791;de
1739405;0;GR;3901;Chur;Bündtestrasse;5;7000;0;Chur;2758704.82;1190879.19;de
1739406;0;GR;3901;Chur;Bündtestrasse;6;7000;0;Chur;2758679.95;1190889.903;de
1739407;0;GR;3901;Chur;Bündtestrasse;8;7000;0;Chur;2758680.833;1190876.518;de
1739408;0;GR;3901;Chur;Bündtestrasse;9;7000;0;Chur;2758714.087;1190856.135;de
1739409;0;GR;3901;Chur;Bündtestrasse;10;7000;0;Chur;2758668.298;1190861.946;de
1739412;0;GR;3901;Chur;Juchserweg;4;7000;0;Chur;2758657.989;1190860.234;de
1739413;0;GR;3901;Chur;Juchserweg;8;7000;0;Chur;2758623.815;1190850.885;de
1739415;0;GR;3901;Chur;Pulvermühlestrasse;5;7000;0;Chur;2758474.053;1190990.698;de
1739416;0;GR;3901;Chur;Sägenstrasse;141;7000;0;Chur;2758574.751;1190989.591;de
1739417;0;GR;3901;Chur;Sägenstrasse;145;7000;0;Chur;2758558.948;1191003.547;de
1739418;0;GR;3901;Chur;Pulvermühlestrasse;11;7000;0;Chur;2758503.446;1191039.851;de
1739419;0;GR;3901;Chur;Pulvermühlestrasse;13;7000;0;Chur;2758484.199;1191052.63;de
1739420;0;GR;3901;Chur;Pulvermühlestrasse;15;7000;0;Chur;2758436.855;1191025.39;de
1739428;0;GR;3901;Chur;Güterstrasse;13;7000;0;Chur;2758527.431;1191193.774;de
1739430;0;GR;3901;Chur;Pulvermühlestrasse;21;7000;0;Chur;2758430.259;1191071.888;de
1739432;0;GR;3901;Chur;Pulvermühlestrasse;23;7000;0;Chur;2758421.277;1191058.145;de
1739433;0;GR;3901;Chur;Im Baumgarten;1;7000;0;Chur;2758383.19;1191096.636;de
1739434;0;GR;3901;Chur;Im Baumgarten;3;7000;0;Chur;2758373.739;1191082.699;de
1739435;0;GR;3901;Chur;Im Baumgarten;4;7000;0;Chur;2758353.65;1191093.617;de
1739436;0;GR;3901;Chur;Im Baumgarten;6;7000;0;Chur;2758347.585;1191096.297;de
1739437;0;GR;3901;Chur;Im Baumgarten;8;7000;0;Chur;2758341.732;1191074.503;de
1739438;0;GR;3901;Chur;Im Baumgarten;10;7000;0;Chur;2758339.606;1191062.935;de
1739439;0;GR;3901;Chur;Im Baumgarten;12;7000;0;Chur;2758326.465;1191052.712;de
1739440;0;GR;3901;Chur;Im Baumgarten;14;7000;0;Chur;2758325.31;1191041.313;de
1739441;0;GR;3901;Chur;Pizokelweg;3;7000;0;Chur;2758318.917;1191103.751;de
1739442;0;GR;3901;Chur;Pizokelweg;4;7000;0;Chur;2758295.875;1191118.025;de
1739443;0;GR;3901;Chur;Pizokelweg;5;7000;0;Chur;2758317.919;1191086.851;de
1739444;0;GR;3901;Chur;Pizokelweg;7;7000;0;Chur;2758301.255;1191092.209;de
1739446;0;GR;3901;Chur;Pizokelweg;12;7000;0;Chur;2758260.925;1191111.254;de
1739447;0;GR;3901;Chur;Pizokelweg;15;7000;0;Chur;2758281.618;1191100.572;de
1739448;0;GR;3901;Chur;Pizokelweg;17;7000;0;Chur;2758274.093;1191085.42;de
1739449;0;GR;3901;Chur;Pizokelweg;18;7000;0;Chur;2758249.225;1191091.239;de
1739450;0;GR;3901;Chur;Pizokelweg;19;7000;0;Chur;2758259.372;1191075.969;de
1739451;0;GR;3901;Chur;Pulvermühlestrasse;25;7000;0;Chur;2758406.818;1191084.095;de
1739452;0;GR;3901;Chur;Pulvermühlestrasse;27;7000;0;Chur;2758399.964;1191073.147;de
1739453;0;GR;3901;Chur;Pulvermühlestrasse;41;7000;0;Chur;2758356.598;1191112.022;de
1739454;0;GR;3901;Chur;Pulvermühlestrasse;43;7000;0;Chur;2758337.886;1191119.864;de
1739455;0;GR;3901;Chur;Pulvermühlestrasse;45;7000;0;Chur;2758319.121;1191125.808;de
1739456;0;GR;3901;Chur;Grischunaweg;5;7000;0;Chur;2758289.749;1191209.786;de
1739457;0;GR;3901;Chur;Grischunaweg;6;7000;0;Chur;2758328.286;1191188.566;de
1739458;0;GR;3901;Chur;Grischunaweg;8;7000;0;Chur;2758334.09;1191202.893;de
1739460;0;GR;3901;Chur;Grischunaweg;9;7000;0;Chur;2758316.858;1191211.722;de
1739461;0;GR;3901;Chur;Pulvermühlestrasse;46;7000;0;Chur;2758317.015;1191156.63;de
1739462;0;GR;3901;Chur;Pulvermühlestrasse;47;7000;0;Chur;2758301.91;1191133.074;de
1739463;0;GR;3901;Chur;Pulvermühlestrasse;48;7000;0;Chur;2758315.776;1191170.761;de
1739464;0;GR;3901;Chur;Pulvermühlestrasse;49;7000;0;Chur;2758273.336;1191145.318;de
1739465;0;GR;3901;Chur;Pulvermühlestrasse;51;7000;0;Chur;2758253.703;1191154.583;de
1739466;0;GR;3901;Chur;Pulvermühlestrasse;53;7000;0;Chur;2758240.472;1191161.163;de
1739468;0;GR;3901;Chur;Rheinfelsstrasse;17;7000;0;Chur;2758049.169;1190939.791;de
1739469;0;GR;3901;Chur;Rheinfelsstrasse;19;7000;0;Chur;2758002.322;1190901.671;de
1739470;0;GR;3901;Chur;Ringstrasse;2;7000;0;Chur;2758363.075;1190555.531;de
1739471;0;GR;3901;Chur;Ringstrasse;9;7000;0;Chur;2758273.324;1190718.81;de
1739472;0;GR;3901;Chur;Ringstrasse;11;7000;0;Chur;2758256.541;1190796.867;de
1739473;0;GR;3901;Chur;Ringstrasse;18;7000;0;Chur;2758238.375;1190974.927;de
1739474;0;GR;3901;Chur;Ringstrasse;20;7000;0;Chur;2758216.461;1191017.035;de
1739475;0;GR;3901;Chur;Ringstrasse;24;7000;0;Chur;2758200.387;1191066.032;de
1739476;0;GR;3901;Chur;Foralweg;1;7000;0;Chur;2758609.376;1190430.743;de
1739477;0;GR;3901;Chur;Foralweg;3;7000;0;Chur;2758633.389;1190431.936;de
1739478;0;GR;3901;Chur;Foralweg;5;7000;0;Chur;2758660.454;1190435.252;de
1739479;0;GR;3901;Chur;Foralweg;9;7000;0;Chur;2758572.18;1190416.261;de
1739480;0;GR;3901;Chur;Foralweg;11;7000;0;Chur;2758577.239;1190396.598;de
1739481;0;GR;3901;Chur;Kasernenstrasse;95;7000;0;Chur;2758730.091;1190503.562;de
1739482;0;GR;3901;Chur;Kasernenstrasse;103;7000;0;Chur;2758616.55;1190497.616;de
1739483;0;GR;3901;Chur;Kasernenstrasse;105;7000;0;Chur;2758598.28;1190493.209;de
1739484;0;GR;3901;Chur;Kasernenstrasse;107;7000;0;Chur;2758579.488;1190491.579;de
1739485;0;GR;3901;Chur;Kasernenstrasse;109;7000;0;Chur;2758561.126;1190487.844;de
1739486;0;GR;3901;Chur;Kasernenstrasse;111;7000;0;Chur;2758552.329;1190486.77;de
1739487;0;GR;3901;Chur;Foralweg;17;7000;0;Chur;2758634.182;1190366.183;de
1739488;0;GR;3901;Chur;Foralweg;19;7000;0;Chur;2758640.07;1190340.873;de
1739489;0;GR;3901;Chur;Foralweg;21;7000;0;Chur;2758642.983;1190324.607;de
1739490;0;GR;3901;Chur;Foralweg;25;7000;0;Chur;2758585.9;1190342.024;de
1739491;0;GR;3901;Chur;Foralweg;27;7000;0;Chur;2758588.33;1190326.592;de
1739492;0;GR;3901;Chur;Foralweg;30;7000;0;Chur;2758175.723;1190247.708;de
1739494;0;GR;3901;Chur;Foralweg;60;7000;0;Chur;2758187.388;1190101.584;de
1739495;0;GR;3901;Chur;Foralweg;67;7000;0;Chur;2757976.179;1189956.692;de
1739496;0;GR;3901;Chur;Foralweg;70;7000;0;Chur;2757891.632;1189917.134;de
1739497;0;GR;3901;Chur;Richtstrasse;16;7000;0;Chur;2758097.825;1190362.905;de
1739500;0;GR;3901;Chur;Kornquaderweg;8;7000;0;Chur;2758755.464;1190433.269;de
1739501;0;GR;3901;Chur;Kornquaderweg;11;7000;0;Chur;2758798.477;1190425.772;de
1739502;0;GR;3901;Chur;Kornquaderweg;12;7000;0;Chur;2758761.406;1190396.237;de
1739503;0;GR;3901;Chur;Kornquaderweg;14;7000;0;Chur;2758717.159;1190371.155;de
1739504;0;GR;3901;Chur;Kornquaderweg;16;7000;0;Chur;2758721.078;1190352.837;de
1739505;0;GR;3901;Chur;Comercialstrasse;23;7000;0;Chur;2757926.86;1190535.707;de
1739509;0;GR;3901;Chur;Raschärenstrasse;3;7000;0;Chur;2758198.774;1190494.546;de
1739510;0;GR;3901;Chur;Raschärenstrasse;4;7000;0;Chur;2758254.619;1190509.836;de
1739511;0;GR;3901;Chur;Raschärenstrasse;10;7000;0;Chur;2758222.459;1190542.454;de
1739512;0;GR;3901;Chur;Raschärenstrasse;14;7000;0;Chur;2758168.375;1190586.969;de
1739513;0;GR;3901;Chur;Raschärenstrasse;16;7000;0;Chur;2758157.045;1190617.415;de
1739514;0;GR;3901;Chur;Raschärenstrasse;16a;7000;0;Chur;2758178.257;1190636.519;de
1739515;0;GR;3901;Chur;Raschärenstrasse;18;7000;0;Chur;2758157.475;1190661.249;de
1739516;0;GR;3901;Chur;Raschärenstrasse;18a;7000;0;Chur;2758146.972;1190634.426;de
1739517;0;GR;3901;Chur;Raschärenstrasse;20;7000;0;Chur;2758128.979;1190623.62;de
1739518;0;GR;3901;Chur;Comercialstrasse;6;7000;0;Chur;2758067.509;1190596.824;de
1739519;0;GR;3901;Chur;Raschärenstrasse;29;7000;0;Chur;2758009.112;1190659.153;de
1739520;0;GR;3901;Chur;Raschärenstrasse;30;7000;0;Chur;2758018.08;1190697.711;de
1739521;0;GR;3901;Chur;Raschärenstrasse;34;7000;0;Chur;2757947.639;1190757.313;de
1739522;0;GR;3901;Chur;Raschärenstrasse;38;7000;0;Chur;2757891.37;1190789.125;de
1739523;0;GR;3901;Chur;Raschärenstrasse;40;7000;0;Chur;2757878.577;1190799.453;de
1739524;0;GR;3901;Chur;Raschärenstrasse;42;7000;0;Chur;2757863.885;1190800.295;de
1739525;0;GR;3901;Chur;Rossbodenstrasse;22;7000;0;Chur;2757595.484;1191157.753;de
1739526;0;GR;3901;Chur;Schönbühlstrasse;6;7000;0;Chur;2758159.967;1190792.712;de
1739527;0;GR;3901;Chur;Schönbühlstrasse;8;7000;0;Chur;2758127.691;1190790.276;de
1739528;0;GR;3901;Chur;Waffenplatzstrasse;54;7000;0;Chur;2757174.95;1190661.557;de
1739529;0;GR;3901;Chur;Sommeraustrasse;33;7000;0;Chur;2757558.033;1190451.753;de
1739531;0;GR;3901;Chur;Felsenaustrasse;5;7000;0;Chur;2758483.981;1191296.632;de
1739532;0;GR;3901;Chur;Felsenaustrasse;15;7000;0;Chur;2758380.796;1191314.91;de
1739533;0;GR;3901;Chur;Felsenaustrasse;29;7000;0;Chur;2758183.856;1191600.407;de
1739534;0;GR;3901;Chur;Felsenaustrasse;33;7000;0;Chur;2758114.509;1191704.644;de
1739535;0;GR;3901;Chur;Felsenaustrasse;37;7000;0;Chur;2758046.56;1191774.281;de
1739536;0;GR;3901;Chur;Felsenaustrasse;49;7000;0;Chur;2757899.753;1191972.371;de
1739537;0;GR;3901;Chur;Felsenaustrasse;55;7000;0;Chur;2757764;1192105;de
1739538;0;GR;3901;Chur;Felsenaustrasse;61;7000;0;Chur;2757727.899;1192168.146;de
1739539;0;GR;3901;Chur;Grossbruggerweg;2;7000;0;Chur;2757909.553;1191781.797;de
1739540;0;GR;3901;Chur;Grossbruggerweg;3;7000;0;Chur;2757781.238;1191707.484;de
1739541;0;GR;3901;Chur;Grossbruggerweg;12;7000;0;Chur;2757563.261;1191606.36;de
1739542;0;GR;3901;Chur;Industriestrasse;13;7000;0;Chur;2757798.432;1191552.352;de
1739543;0;GR;3901;Chur;Industriestrasse;14;7000;0;Chur;2758001.729;1191471.486;de
1739544;0;GR;3901;Chur;Industriestrasse;15;7000;0;Chur;2757819.994;1191551.005;de
1739545;0;GR;3901;Chur;Industriestrasse;19;7000;0;Chur;2757923.361;1191606.039;de
1739546;0;GR;3901;Chur;Pulvermühlestrasse;68;7000;0;Chur;2758067.913;1191294.55;de
1739548;0;GR;3901;Chur;Pulvermühlestrasse;90;7000;0;Chur;2757355.747;1191282.546;de
1739581;0;GR;3901;Chur;Felsenaustrasse;27;7000;0;Chur;2758287.39;1191518.306;de
1739582;0;GR;3901;Chur;Felsenaustrasse;47;7000;0;Chur;2757928.583;1191935.265;de
1739583;0;GR;3901;Chur;Güterstrasse;11;7000;0;Chur;2758510.46;1191202.344;de
1739584;0;GR;3901;Chur;Grossbruggerweg;1;7000;0;Chur;2757859.183;1191714.742;de
1739585;0;GR;3901;Chur;Pulvermühlestrasse;60;7000;0;Chur;2758169.621;1191267.524;de
1739586;0;GR;3901;Chur;Pulvermühlestrasse;61;7000;0;Chur;2758115.759;1191213.942;de
1739587;0;GR;3901;Chur;Raschärenstrasse;21;7000;0;Chur;2758091.231;1190590.298;de
1739589;0;GR;3901;Chur;Schönbühlstrasse;10;7000;0;Chur;2758142.701;1190741.031;de
1739590;0;GR;3901;Chur;Schönbühlstrasse;14;7000;0;Chur;2758120.413;1190717.378;de
1739591;0;GR;3901;Chur;Seidengut;4;7000;0;Chur;2760327.229;1190185.266;de
1739593;0;GR;3901;Chur;Raschärenstrasse;33;7000;0;Chur;2757929.235;1190635.742;de
1739594;0;GR;3901;Chur;Schellenbergstrasse;30;7000;0;Chur;2759669.35;1192725.822;de
1739595;0;GR;3901;Chur;Schellenbergstrasse;31;7000;0;Chur;2759642.701;1192714.39;de
1739596;0;GR;3901;Chur;Schellenbergstrasse;32;7000;0;Chur;2759670.238;1192741.732;de
1739597;0;GR;3901;Chur;Schellenbergstrasse;33;7000;0;Chur;2759643.362;1192730.248;de
1739598;0;GR;3901;Chur;Schellenbergstrasse;34;7000;0;Chur;2759671.168;1192758.022;de
1739599;0;GR;3901;Chur;Schellenbergstrasse;35;7000;0;Chur;2759644.238;1192746.271;de
1739600;0;GR;3901;Chur;Schellenbergstrasse;36;7000;0;Chur;2759672.358;1192774.528;de
1739601;0;GR;3901;Chur;Schellenbergstrasse;37;7000;0;Chur;2759644.928;1192761.704;de
1739602;0;GR;3901;Chur;Schellenbergstrasse;38;7000;0;Chur;2759673.112;1192790.975;de
1739603;0;GR;3901;Chur;Schellenbergstrasse;39;7000;0;Chur;2759646.045;1192777.989;de
1739604;0;GR;3901;Chur;Schellenbergstrasse;40;7000;0;Chur;2759674.001;1192807.466;de
1739605;0;GR;3901;Chur;Schellenbergstrasse;41;7000;0;Chur;2759646.859;1192794.022;de
1739606;0;GR;3901;Chur;Schellenbergstrasse;42;7000;0;Chur;2759675.128;1192829.445;de
1739607;0;GR;3901;Chur;Schellenbergstrasse;43;7000;0;Chur;2759619.76;1192795.349;de
1739608;0;GR;3901;Chur;Schellenbergstrasse;44;7000;0;Chur;2759702.708;1192724.407;de
1739609;0;GR;3901;Chur;Schellenbergstrasse;45;7000;0;Chur;2759618.812;1192779.296;de
1739610;0;GR;3901;Chur;Schellenbergstrasse;46;7000;0;Chur;2759703.704;1192740.483;de
1739611;0;GR;3901;Chur;Schellenbergstrasse;47;7000;0;Chur;2759617.947;1192763.476;de
1739612;0;GR;3901;Chur;Schellenbergstrasse;48;7000;0;Chur;2759704.637;1192756.683;de
1739613;0;GR;3901;Chur;Schellenbergstrasse;49;7000;0;Chur;2759617.13;1192747.279;de
1739614;0;GR;3901;Chur;Schellenbergstrasse;50;7000;0;Chur;2759705.198;1192773.257;de
1739615;0;GR;3901;Chur;Schellenbergstrasse;51;7000;0;Chur;2759616.239;1192731.71;de
1739616;0;GR;3901;Chur;Schellenbergstrasse;52;7000;0;Chur;2759706.319;1192789.333;de
1739617;0;GR;3901;Chur;Schellenbergstrasse;53;7000;0;Chur;2759615.472;1192715.277;de
1739618;0;GR;3901;Chur;Schellenbergstrasse;54;7000;0;Chur;2759706.351;1192805.721;de
1739619;0;GR;3901;Chur;Schellenbergstrasse;55;7000;0;Chur;2759620.698;1192816.271;de
1739620;0;GR;3901;Chur;Schellenbergstrasse;56;7000;0;Chur;2759707.688;1192827.549;de
1739621;0;GR;3901;Chur;Schellenbergstrasse;57;7000;0;Chur;2759621.511;1192832.121;de
1739622;0;GR;3901;Chur;Schellenbergstrasse;59;7000;0;Chur;2759622.464;1192847.965;de
1739623;0;GR;3901;Chur;Schellenbergstrasse;61;7000;0;Chur;2759623.273;1192864.047;de
1739624;0;GR;3901;Chur;Schellenbergstrasse;63;7000;0;Chur;2759623.765;1192875.241;de
1739625;0;GR;3901;Chur;Schellenbergstrasse;65;7000;0;Chur;2759648.348;1192815.63;de
1739626;0;GR;3901;Chur;Schellenbergstrasse;67;7000;0;Chur;2759649.033;1192831.542;de
1739627;0;GR;3901;Chur;Schellenbergstrasse;69;7000;0;Chur;2759649.831;1192847.584;de
1739628;0;GR;3901;Chur;Schellenbergstrasse;71;7000;0;Chur;2759650.772;1192863.497;de
1739629;0;GR;3901;Chur;Schellenbergstrasse;73;7000;0;Chur;2759651.218;1192874.774;de
1739630;0;GR;3901;Chur;Schellenbergstrasse;75;7000;0;Chur;2759651.999;1192885.493;de
1739631;0;GR;3901;Chur;Kirchgasse Masans;50;7000;0;Chur;2759769.103;1193164.489;de
1739632;0;GR;3901;Chur;Kirchgasse Masans;51;7000;0;Chur;2759785.226;1193186.558;de
1739633;0;GR;3901;Chur;Kirchgasse Masans;60;7000;0;Chur;2759930.983;1193139.263;de
1739634;0;GR;3901;Chur;Masanserstrasse;211;7000;0;Chur;2759744.135;1192954.146;de
1739635;0;GR;3901;Chur;Masanserstrasse;212;7000;0;Chur;2759755.448;1192959.872;de
1739636;0;GR;3901;Chur;Masanserstrasse;213;7000;0;Chur;2759742.804;1192973.199;de
1739638;0;GR;3901;Chur;Masanserstrasse;216;7000;0;Chur;2759890.113;1193014.713;de
1739639;0;GR;3901;Chur;Masanserstrasse;230;7000;0;Chur;2759802.387;1193124.319;de
1739640;0;GR;3901;Chur;Masanserstrasse;233;7000;0;Chur;2759735.189;1193188.664;de
1739642;0;GR;3901;Chur;Reitnauerweg;8;7000;0;Chur;2759651.453;1193049.025;de
1739643;0;GR;3901;Chur;Reitnauerweg;14;7000;0;Chur;2759551.879;1193060.461;de
1739645;0;GR;3901;Chur;Reitnauerweg;28;7000;0;Chur;2759559.855;1193223.52;de
1739646;0;GR;3901;Chur;Rheingässli;3;7000;0;Chur;2759691.524;1193203.865;de
1739647;0;GR;3901;Chur;Rheingässli;15;7000;0;Chur;2759598.797;1193203.41;de
1739648;0;GR;3901;Chur;Dachsweg;2;7000;0;Chur;2759888.326;1193275.063;de
1739649;0;GR;3901;Chur;Dachsweg;3;7000;0;Chur;2759907.977;1193252.058;de
1739650;0;GR;3901;Chur;Dachsweg;4;7000;0;Chur;2759880.919;1193255.317;de
1739651;0;GR;3901;Chur;Dachsweg;5;7000;0;Chur;2759903.119;1193222.457;de
1739652;0;GR;3901;Chur;Gemsweg;1;7000;0;Chur;2759946.719;1193355.073;de
1739653;0;GR;3901;Chur;Gemsweg;2;7000;0;Chur;2759933.81;1193333.419;de
1739654;0;GR;3901;Chur;Gemsweg;3;7000;0;Chur;2759948.352;1193329.466;de
1739655;0;GR;3901;Chur;Gemsweg;5;7000;0;Chur;2759958.492;1193303.284;de
1739656;0;GR;3901;Chur;Gemsweg;6;7000;0;Chur;2759932.334;1193268.985;de
1739657;0;GR;3901;Chur;Gemsweg;7;7000;0;Chur;2759961.516;1193269.189;de
1739658;0;GR;3901;Chur;Gemsweg;10;7000;0;Chur;2759936.116;1193220.696;de
1739659;0;GR;3901;Chur;Kirchgasse Masans;55;7000;0;Chur;2759867.032;1193220.781;de
1739660;0;GR;3901;Chur;Kirchgasse Masans;59;7000;0;Chur;2759920.361;1193188.063;de
1739661;0;GR;3901;Chur;Kirchgasse Masans;61;7000;0;Chur;2759937.412;1193161.911;de
1739662;0;GR;3901;Chur;Kirchgasse Masans;62;7000;0;Chur;2759955.181;1193126.673;de
1739663;0;GR;3901;Chur;Kirchgasse Masans;64;7000;0;Chur;2759981.047;1193131.614;de
1739664;0;GR;3901;Chur;Kirchgasse Masans;66;7000;0;Chur;2760008.444;1193134.244;de
1739665;0;GR;3901;Chur;Kirchgasse Masans;70;7000;0;Chur;2759996.232;1193104.344;de
1739666;0;GR;3901;Chur;Kirchgasse Masans;76;7000;0;Chur;2759954.897;1193159.515;de
1739668;0;GR;3901;Chur;Kirchgasse Masans;80;7000;0;Chur;2759983.027;1193156.935;de
1739669;0;GR;3901;Chur;Kirchgasse Masans;81;7000;0;Chur;2759982.883;1193184.144;de
1739670;0;GR;3901;Chur;Kirchgasse Masans;83;7000;0;Chur;2759985.556;1193189.996;de
1739671;0;GR;3901;Chur;Kirchgasse Masans;89;7000;0;Chur;2760003.778;1193198.649;de
1739672;0;GR;3901;Chur;Kirchgasse Masans;90;7000;0;Chur;2760035.706;1193133.465;de
1739673;0;GR;3901;Chur;Kirchgasse Masans;95;7000;0;Chur;2760037.425;1193198.352;de
1739674;0;GR;3901;Chur;Kirchgasse Masans;98;7000;0;Chur;2760046.934;1193173.094;de
1739675;0;GR;3901;Chur;Kirchgasse Masans;100;7000;0;Chur;2760064.66;1193172.73;de
1739676;0;GR;3901;Chur;Tschuggenstrasse;10;7000;0;Chur;2759854.196;1193176.111;de
1739677;0;GR;3901;Chur;Tschuggenstrasse;11;7000;0;Chur;2759824.816;1193207.384;de
1739678;0;GR;3901;Chur;Tschuggenstrasse;12;7000;0;Chur;2759851.14;1193184.49;de
1739679;0;GR;3901;Chur;Tschuggenstrasse;15;7000;0;Chur;2759830.452;1193231.094;de
1739680;0;GR;3901;Chur;Tschuggenstrasse;17;7000;0;Chur;2759804.252;1193234.907;de
1739681;0;GR;3901;Chur;Kirchgasse Masans;87;7000;0;Chur;2760014.521;1193188.439;de
1739684;0;GR;3901;Chur;Kronengasse;9;7000;0;Chur;2759848.442;1193284.048;de
1739685;0;GR;3901;Chur;Kronengasse;15;7000;0;Chur;2759897.098;1193297.518;de
1739686;0;GR;3901;Chur;Kronengasse;16;7000;0;Chur;2759912.05;1193269.996;de
1739688;0;GR;3901;Chur;Tschuggenstrasse;25;7000;0;Chur;2759892.233;1193334.075;de
1739689;0;GR;3901;Chur;Tschuggenstrasse;27;7000;0;Chur;2759906.42;1193356.727;de
1739690;0;GR;3901;Chur;Tschuggenstrasse;29;7000;0;Chur;2759909.32;1193366.445;de
1739691;0;GR;3901;Chur;Tschuggenstrasse;30;7000;0;Chur;2759943.305;1193385.165;de
1739692;0;GR;3901;Chur;Tschuggenstrasse;31;7000;0;Chur;2759917.755;1193386.279;de
1739693;0;GR;3901;Chur;Tschuggenstrasse;32;7000;0;Chur;2759950.965;1193382.566;de
1739694;0;GR;3901;Chur;Tschuggenstrasse;33;7000;0;Chur;2759920.974;1193396.58;de
